customer_tweet_id,customer_id,customer_message,reference_reply,reply_tweet_id,intent,created_at
281137,182989,"Bonjour, déçu en recevant un colis en cet état. Résultat 1 livre sur 3 est abimé et taché (???)","Bonjour, je suis sincèrement navrée d'apprendre cela. S'agit-il de quel transporteur s'il vous plaît?",281135,order_status_delivery,Fri Oct 06 11:10:34 +0000 2017
281139,182989,"Pas encore, et est ce que je peux r’envoyer que celui qui est abîmé?","N'ayant pas accès à votre compte, notre SAV vous apportera une réponse précise par rapport à ce sujet.",281140,order_status_delivery,Fri Oct 06 11:25:32 +0000 2017
281143,182990,"ORDER # 171-2612136-1854732, 171-1993786-7442743 Paid by netbanking. Money is deducted from my acc, still the order was cancelled. No help","Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. (2/2)",281142,order_status_delivery,Fri Oct 06 11:10:34 +0000 2017
281146,182990,Your customer service sucks. After 15 mins with an cs exec yday explaining my problem and giving all details I am going in loops .,Sorry for the hassle Samidha. Could you please tell us what issue you're facing with us?,281145,order_status_delivery,Fri Oct 06 10:59:37 +0000 2017
281151,182992,The sale is crap. The 10% cashback is only upto Rs.2000 and no discounts available on high-end laptops. #soundsbetterthanitis,I'll be sure to forward your feedback internally.,281150,order_status_delivery,Fri Oct 06 11:07:00 +0000 2017
281162,182995,Is it the colour!? #AmazonGreatIndianFestival,"Hi, could you please elaborate the issue?",281160,order_status_delivery,Fri Oct 06 11:06:00 +0000 2017
281161,182995,iPhone 6s costs more than iPhone 7 It doesn't make any sense,"That's unusual, could you please share that link with us. We'd like to look into this.",281163,order_status_delivery,Fri Oct 06 11:42:29 +0000 2017
281168,182996,vll für euch interessant...,Bitte kontaktiere unseren Kundenservice via https://t.co/ohyvGrpvrY,281167,order_status_delivery,Fri Oct 06 11:04:00 +0000 2017
281170,182997,"Now, ur cust care says the order will be delivered by Monday.Then what's the use of my prime subscription? I cant even cancel the order! Bad",Apologies for the delay. Please drop your details here: https://t.co/jPJGkTYd0p we'll connect with you on this.,281169,subscription_and_prime,Fri Oct 06 11:03:31 +0000 2017
281175,182998,"bought this product, page said its returnable.nw when I login to return, it says product cant returned. #customer #grievance #amazonindia",Sorry to know you're having trouble with returns. Kindly connect with us here: https://t.co/R3EfhzgU8B. We'll help.,281173,returns_and_refunds,Fri Oct 06 11:03:00 +0000 2017
281174,182998,Issue solved. Thanks,You're welcome. :),281176,order_status_delivery,Sun Oct 08 10:32:58 +0000 2017
281183,176641,"Indeed,I have received and mail And they refuse to refund my money, even though I have proof of acknowledgement that I returned the product",Sorry for the hassle. Please revert to the email you've received from us and we'll check this for you.,281181,returns_and_refunds,Fri Oct 06 11:03:00 +0000 2017
281182,176641,I already replied.,Thanks a bunch. We'll get back to you at the earliest.,281184,order_status_delivery,Fri Oct 06 11:14:33 +0000 2017
281196,183001,I will never shop again. Will choose Flipkart for being genuine and for not showing two fraud amounts. Will suggest my frnds also,Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2),281195,order_status_delivery,Fri Oct 06 11:00:28 +0000 2017
281202,183003,Looks genuine just let me go get my bank account details..... 😱,Thanks for making us aware. Please forward onto __email__. Here's more info: http:https://t.co/szbmOSyVzs,281201,billing_and_payment,Fri Oct 06 10:59:32 +0000 2017
281206,183004,Dear please solve my query. i need your help on urgent basis. ur cse are not ready fr help me #boughtmotog5splusfrmamazon,We are here to help you. Kindly elaborate on your concern and we'll look into it.,281204,order_status_delivery,Fri Oct 06 10:58:57 +0000 2017
281205,183004,i bought motog5s plus frm ur site and i found some prob bt now ur CSE are not attending my call.,Apologies for the unpleasant experience. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll contact you.,281207,order_status_delivery,Fri Oct 06 11:17:00 +0000 2017
281331,183034,Ask ur kapadvanj office for delivery of docket no.962757665 immediately,Call us here: https://t.co/vlvfJr4nN9 &amp; we'll be glad to help. 2/2,281330,order_status_delivery,Fri Oct 06 11:28:03 +0000 2017
281338,183036,this no. Is switched off. I can't trace the agent. Pls help,"end of the day, the item should be delivered. (2/2)",281336,order_status_delivery,Fri Oct 06 11:28:00 +0000 2017
281337,183036,I've been trying his number since the time I got the sms. It's continuously switched off,Please wait till 8 PM and I'm positive that the package will be delivered.,281339,order_status_delivery,Fri Oct 06 12:10:25 +0000 2017
281340,183036,Alright. In case you could provide any other number?,Request you to please get in touch with our support team for that using this link : https://t.co/TdDksLo6Mf.,281341,order_status_delivery,Fri Oct 06 12:47:00 +0000 2017
281342,183036,"What excuses your CCEs give. I've got sms for an early delivery, he is stuck on 9th Oct.",We deliver orders by 8 PM on the Estimated Delivery Date. I request you to kindly wait till the time and 1/2,281343,order_status_delivery,Fri Oct 06 14:26:31 +0000 2017
281345,183036,The parcel didn't even arrive. Whom do I make the payment to? Ghost?,and I'll reach out to you with an update soon. 2/2,281347,order_status_delivery,Sat Oct 07 04:53:56 +0000 2017
281346,183036,What nonsense is this now? I had been coordinating with you guys and this msg is what I get in the Morning,link shared above. Kindly check for any updates &amp; we'll follow up with your concern till it gets resolved. 2/2,281350,order_status_delivery,Sat Oct 07 05:07:58 +0000 2017
281352,183036,I DON'T WANT TO GET INTO THE PROCESS. WANT TO KNOW WHEN MY PARCEL WILL BE DELIVERED. JUST LET ME KNOW WHEN. OK? DON'T BEAT AROUND THE BUSH,We'll not be able to share order information over Twitter. Kindly check the correspondence we sent to 1/2,281353,order_status_delivery,Sat Oct 07 05:28:56 +0000 2017
281355,183036,The update that u're talking about is of yesterday. Wht do you want me to do? Spoil my day waiting for ur goddamn agent whose number is off,end of the day and I'm positive your order will be delivered. 2/2,281356,order_status_delivery,Sat Oct 07 06:12:29 +0000 2017
281358,183036,You have spoiled my yesterday. With the same msg. You are not helping #AmazonGreatIndianFestival #amazon you have worst service,I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert shortly.,281359,order_status_delivery,Sat Oct 07 06:56:53 +0000 2017
281364,183037,Ordered Echo Dot. Asked another invite for Echo :P. Can't wait till Nov. Bring it fast please :),"for all Amazon customers, but I hope you get the chance to try out our device! (3/3)",281362,digital_and_devices,Fri Oct 06 11:28:00 +0000 2017
281368,183038,hey my tracking id is 219135358485 it is supposed to be delivered today can u pls lemme know the time at which it wil b delivered,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​(2/2)",281367,order_status_delivery,Fri Oct 06 11:28:00 +0000 2017
281370,183038,My order is delivered. Thx.,"That's amazing. How are you liking your new product? If I may, what is it?",281371,order_status_delivery,Fri Oct 06 11:53:31 +0000 2017
281373,183039,", this is how I received my package just 10 mins back. Don't know if I should open the seal or not.","Please go ahead and use the same. In case of any issue, we are there to help. (2/2)",281372,order_status_delivery,Fri Oct 06 11:27:00 +0000 2017
281376,183040,"If you order an item that turns out to be something other than what u wanted on want to return it, be prepared for a rude chat.",I'm sorry for the unpleasant experience. We'd like to look into it closely to help you out. (1/2),281375,returns_and_refunds,Fri Oct 06 11:25:33 +0000 2017
281381,183041,hi. One of my recent orders is out for delivery by BlueDart. Missed a call from them minutes ago. No answer on calling back. Help?,"Hi, our packages are delivered till 8 PM, kindly wait till that time. Also, could you confirm the estimates of the order?",281379,order_status_delivery,Fri Oct 06 11:25:00 +0000 2017
281380,183041,"Pls see the msg I got just a minute ago. Expecting that delivery will be attempted again, today itself.","I get that, however, please know that the items are delivered as per the estimates. Could you confirm the estimated date?",281382,order_status_delivery,Fri Oct 06 11:43:26 +0000 2017
281383,183041,"The app says ""arriving Tuesday"" but BlueDart wouldn't try to call me today for a delivery planned for Tuesday right?",Apologies for the unpleasant experience. Kindly reach our support team here: https://t.co/vlvfJr4nN9. We'll have it checked.,281384,order_status_delivery,Fri Oct 06 12:06:43 +0000 2017
230878,170981,what is the status?,I'm sorry for the trouble. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest.,281385,order_status_delivery,Fri Oct 06 11:24:29 +0000 2017
281387,183042,puchased TV fm Amazon but instalalation is pending. Please arrange d same asap Amazon Order number 171-7122932-3296367,Apologies for the delay in installation. Kindly request you to go through this link here: https://t.co/ZxcOAGyDQB.,281386,order_status_delivery,Fri Oct 06 11:23:30 +0000 2017
281390,183043,"ok, I need to change the shipping address on some shipments, I just realized they're going to the wrong place.",If the order hasn't entered the shipping process then you can edit the address https://t.co/cQ5AQodpK3,281388,order_status_delivery,Fri Oct 06 11:22:26 +0000 2017
281389,183043,"I successfully did it with 2 items, but someone named murfbooks is being difficult. I told them I wanted a refund if they won't cooperate.","Hi, glad to hear you were able to do this for both items. Have they submitted the refund ?",281391,returns_and_refunds,Fri Oct 06 11:39:00 +0000 2017
281392,183043,"No. I only put in the initial order an hour ago. They were quick to respond the first time, but now have not replied for about 15 minutes.",Ah okay- Has the order been marked as shipped?,281393,order_status_delivery,Fri Oct 06 11:45:25 +0000 2017
281394,183043,"I am not sure... It says edit order, but it won't let me cuz it's 3rd party.",Please allow the seller a bit longer to respond.,281395,order_status_delivery,Fri Oct 06 11:55:30 +0000 2017
281398,183044,worst service Amazon pay balance not refunded even after 24 hours promised period #never buy again,"I'm sorry for the miss, are you referring to refund of Amazon pay balance to your bank account?",281396,order_status_delivery,Fri Oct 06 11:21:39 +0000 2017
281397,183044,No I initiated stop and return request at the time of cancellation your CC said Amazon pay balance will update in 24 hours,"I'm sorry for the hassle, Shravan. Please provide your details here: https://t.co/GIJyeYqKE0. We will look into it.",281400,returns_and_refunds,Fri Oct 06 11:33:00 +0000 2017
